"Year","Lose","win","Home_bin","A.b.BB","A.b.K","A.b.AVG","A.b.ISO","A.b.HR","A.b.BsR","A.s.K9","A.s.BB9","A.s.HR9","A.s.LOB","A.s.IP","A.r.K9","A.r.BB9","A.r.HR9","A.r.LOB","A.r.IP","A.r.SV","result"
2019,"Astros","Nationals",0,-0.752829441554545,1.35361250902783,-0.8299533951914,-1.38830873873162,-1.36710091295497,1.26865460779692,-0.92670835546549,1.01747754557091,-1.20448891131791,0.15419965665071,0.45374012551957,-1.52640059104935,1.65695420705104,0.609431371196207,-3.89143373742931,-0.788673836731995,-0.925029972281237,"win"
2019,"Braves","Cardinals",0,-0.658725761360233,-0.150401389891982,-1.19882157083202,-1.11960382155775,-0.935384835179716,0.32677467170527,-0.140083821175015,0.054998786247076,0.249204602341633,1.17191739054537,0.145897146469314,0.754221468518502,-0.044185445521361,-1.60668270588089,-0.415590010793419,-0.233148105019314,1.05717711117856,"win"
2019,"Cardinals","Nationals",0,0.188207360388638,-1.05280972924388,1.8443408782031,0.8956830572462,0.503668757404462,-1.028379113896,1.73488424685981,-0.824981793706138,-0.623011505854093,-0.12335972532057,0.805352248510616,-1.31090874290121,0.375576286931568,2.65933689249252,-2.34241642447201,-0.875024986739148,-1.58576566676784,"win"
2019,"Dodgers","Nationals",0,-0.376414720777275,-0.35093657641463,0.737736351281241,-1.11960382155776,-1.15124287406734,-0.788103619995056,0.247840606694258,2.17245205675949,-0.0830682007805499,-0.12335972532057,0.656537159111915,-0.826052084567885,2.01043777122192,1.9945026693694,-1.43567458274091,-0.745498261728419,-0.528588555589278,"win"
2019,"Rays","Astros",1,1.41155520291478,-2.80749261131699,1.84434087820311,1.92571857307934,1.70288008455795,-1.72037253633068,0.36637307076543,0.10999757249415,1.53676171444009,1.11023752788508,2.99089150262095,0.430983696296289,0.30929811864952,1.44047415010012,1.13342730216388,-3.12303325859203,0.132147138897319,"win"
2019,"Twins","Yankees",1,0.846933121748866,1.05280972924388,-0.27665113173047,-0.0895683057246199,-0.0239842265430699,0.730437501458835,0.571110963251988,0.219995144988302,2.24284142107473,1.0485576652248,-1.62091729727408,0.808094430555538,1.59067603876899,0.498625667342348,1.2845509424524,1.30965910844182,0,"win"
2019,"Yankees","Astros",1,0.941036801943183,-2.40642223827171,0.64551930737109,-0.0447841528623101,-0.43171607777525,-0.836158718775246,1.58402474713287,-0.797482400582602,-1.49522761404982,0.33923924463155,1.88207318945416,-0.53872962037036,-0.949987078709264,0.775639926976985,0.906741841731098,-1.57159093013019,-0.39644141669196,"win"
